Customer_ID,Name,Gender,Age,City,Country,Phone_Number,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email
CUST100574,Jayant Bhakta,Female,58,ERODE,India,Unknown,2023-02-28,2024-09-05,45877.9,1.0,kabirmane@chaudhari.info
CUST106137,Manikya Boase,Male,34,BHUBANESWAR,India,Unknown,2021-06-16,2023-12-12,17380.03,1.0,vsama@gmail.com
CUST109784,Akarsh Kota,Female,64,SURAT,India,6401446942,2023-02-10,2024-12-27,19371.11,3.0,chandela@hotmail.com
CUST100192,Hunar Mand,Female,24,,India,8033570041,2021-11-24,2025-07-08,30396.03,3.0,benhunar@gmail
CUST105709,Vardaniya Upadhyay,Male,44,GUWAHATI,India,9985814876,2023-03-24,2023-12-07,24289.9,3.0,qboase@gmail
CUST104782,Raunak Talwar,Prefer Not To Say,51,,India,Unknown,2025-02-26,2024-02-10,3470.51,3.0,rajagopalsaanvigmail.com
CUST103322,Samarth Sampath,Male,34,BENGALURU,India,8342614023,2023-04-07,2021-02-06,47602.4,9.0,rsharma@gmail
CUST105162,Trisha Din,Male,50,,India,Unknown,2025-08-22,2022-09-06,3667.69,1.0,rsekhon@gmail
CUST107171,Adira Loyal,Male,44,,India,Unknown,2024-07-31,2022-11-29,32017.65,3.0,hiranroy@gmail
CUST106057,Ishaan Gokhale,Female,47,TRICHY,India,Unknown,2023-08-01,2024-03-16,39055.59,2.0,bloke@hotmail.com
CUST101723,Aaryahi Chokshi,Male,63,SURAT,India,Unknown,2023-03-29,2023-05-20,30396.03,7.0,aniruddhsanigmail.com
CUST103801,Kaira Gandhi,Female,55,,India,7746847556,2025-01-12,2021-07-28,26295.96,5.0,ganesanriaan@gmail.com
CUST103561,Advika Mangal,Female,41,SALEM,India,Unknown,2021-07-04,2021-04-04,6533.77,5.0,gdategmail.com
CUST100896,Charvi Reddy,Female,19,SURAT,India,8761216562,2025-07-28,2021-07-19,2049.66,7.0,laganbava@gmail
CUST108682,Fateh Kalla,Male,50,KANPUR,India,Unknown,2025-11-22,2022-09-26,14593.31,8.0,oramangmail.com
CUST108073,Rohan Dara,Male,44,BENGALURU,India,Unknown,2022-01-27,2025-04-22,40653.19,8.0,asharmagmail.com
CUST107509,Dhruv Dhar,Female,41,GUWAHATI,India,Unknown,2021-11-14,2025-09-01,52406.78,3.0,nehmat49gmail.com
CUST105248,Nayantara Chaudry,Female,23,VIJAYAWADA,India,8402941171,2022-05-08,2025-02-23,41230.3,4.0,dhanuk07gmail.com
CUST106800,Adira Mandal,Female,33,INDORE,India,8499488416,2022-07-30,2021-12-12,29548.78,4.0,uviswanathangmail.com
CUST105006,Hridaan Bir,Male,44,INDORE,India,8736061630,2024-08-10,2025-07-28,49255.26,3.0,yuvaan57gmail.com
CUST101061,Damini Khosla,Male,62,TRICHY,India,6156061373,2023-10-03,2023-01-15,616.68,3.0,shloksoodgmail.com
CUST107050,Farhan Bhalla,Female,36,,India,9150128869,2025-03-03,2022-02-08,20395.7,3.0,zeeshan44@gmail
CUST109890,Kiara Andra,Female,60,INDORE,India,Unknown,2025-07-01,2023-02-15,29687.8,8.0,vaibhav63gmail.com
CUST109397,Indrans Randhawa,Female,44,SALEM,India,7107634544,2021-08-06,2023-04-03,29122.85,9.0,mrout@basu.org
CUST108103,Aarna Dube,Male,44,INDORE,India,Unknown,2022-09-23,2022-02-01,30396.03,5.0,manikyachandran@gmail
CUST100292,Farhan Gola,Male,44,GUWAHATI,India,6911487362,2024-03-15,2025-10-27,32484.7,7.0,shray60@singh-sahota.com
CUST106998,Nehmat Sule,Prefer Not To Say,59,GUNTUR,India,Unknown,2022-10-07,2023-04-11,32044.71,1.0,dhanukdegmail.com
CUST106124,Misha Krishnan,Male,25,LUCKNOW,India,Unknown,2024-10-29,2024-02-24,33146.07,3.0,saanvidara@badal-kaur.biz
CUST105593,Damini Sem,Male,44,PATNA,India,9465006165,2023-07-05,2022-05-11,47312.65,3.0,ehsaan84@gmail
CUST107860,Bhamini Gill,Male,44,KANPUR,India,7659058847,2024-06-04,2023-10-14,30396.03,3.0,nitara13gmail.com
CUST100324,Gatik Kala,Male,44,,India,Unknown,2021-04-12,2025-01-02,32912.98,3.0,subramaniandaminigmail.com
CUST109285,Ishaan Vasa,Male,66,DELHI,India,Unknown,2023-09-29,2022-01-17,36694.25,5.0,tailorrohangmail.com
CUST100806,Kaira Sarna,Prefer Not To Say,44,,India,8727030292,2022-10-17,2025-06-21,28198.96,3.0,vivaan75@kohli-bajwa.com
CUST102321,Hazel Kala,Female,66,COIMBATORE,India,6731828643,2021-09-09,2025-09-07,20175.03,5.0,arnavwasongmail.com
CUST107375,Yuvraj  Sant,Female,29,DELHI,India,8379442832,2023-12-21,2025-02-13,17242.63,7.0,wanandgmail.com
CUST108579,Madhup Bhalla,Prefer Not To Say,23,,India,Unknown,2024-11-28,2025-06-17,46205.55,9.0,kiaragarde@gmail
CUST105797,Reyansh Zacharia,Female,46,HYDERABAD,India,Unknown,2025-12-22,2024-05-14,57105.25,3.0,gokhaleshamikgmail.com
CUST103763,Rhea Bawa,Male,44,NAGPUR,India,Unknown,2026-01-13,2024-02-11,39546.96,6.0,hkhatri@gmail
CUST100760,Mannat Sahota,Female,37,GUNTUR,India,6819498759,2023-04-01,2022-08-13,66040.62,9.0,samiha82@gmail
CUST108825,Yuvaan Bail,Female,60,AHMEDABAD,India,7278955078,2024-04-09,2024-05-14,27738.26,3.0,zoya41@hotmail.com
CUST106006,Rohan Wali,Female,44,NAGPUR,India,6104294109,2023-11-01,2025-10-15,44785.95,5.0,reyansh20@gmail
CUST103521,Amani Bir,Female,41,DELHI,India,9835573413,2023-09-03,2024-11-10,20518.41,8.0,johalrania@gmail
CUST100802,Jayesh Chadha,Prefer Not To Say,44,KOLKATA,India,Unknown,2021-01-22,2021-12-23,8005.2,3.0,wagleadvik@gmail
CUST107027,Shamik Vig,Male,44,MUMBAI,India,Unknown,2024-12-30,2021-09-23,32244.77,3.0,jkothari@sankaran.biz
CUST100281,Riya Anand,Male,34,MUMBAI,India,Unknown,2024-01-20,2023-05-19,37289.85,1.0,bsamigmail.com
CUST107026,Ishita Ahuja,Male,44,DELHI,India,Unknown,2025-01-22,2023-02-04,15020.35,3.0,ivarty@gmail
CUST101136,Abram Dhillon,Female,50,PUNE,India,9742409215,2021-08-26,2024-06-18,12379.45,5.0,chanderojas@balasubramanian.info
CUST100544,Elakshi Lata,Male,33,COIMBATORE,India,6206682112,2022-01-31,2024-04-12,36238.51,1.0,amanisoodgmail.com
CUST108435,Yakshit Seshadri,Female,61,GUNTUR,India,9217300619,2022-11-07,2022-02-10,24210.71,3.0,aliachadha@gmail
CUST104385,Sumer Srivastava,Female,63,PATNA,India,8842341646,2024-05-02,2024-03-13,9179.11,2.0,egokhalegmail.com
CUST107441,Pari Varghese,Prefer Not To Say,34,,India,7698349842,2022-06-01,2022-11-27,41170.59,8.0,cdayal@vala-verma.com
CUST104203,Piya Trivedi,Female,46,,India,Unknown,2025-04-09,2022-09-25,37160.82,8.0,xbava@gmail.com
CUST101421,Azad Basak,Male,18,,India,8726922682,2022-02-09,2022-03-06,14916.98,3.0,bkarnik@gmail.com
CUST103672,Vihaan Sehgal,Female,19,,India,Unknown,2022-05-02,2021-10-18,1609.68,5.0,sara12gmail.com
CUST110058,Alia Sharma,Male,66,CHENNAI,India,Unknown,2021-12-12,2024-03-28,14151.95,8.0,wmanngmail.com
CUST103496,Aayush Desai,Male,52,CHENNAI,India,9144526263,2021-03-14,2025-01-08,30396.03,3.0,hgrewal@gmail
CUST103859,Shayak Master,Female,57,PATNA,India,9811890517,2024-08-13,2024-08-21,46506.95,2.0,emiranandgmail.com
CUST100316,Zain Dar,Prefer Not To Say,44,KANPUR,India,9623491239,2023-09-08,2023-03-10,24727.3,7.0,akade@yahoo.com
CUST103418,Aaina Kibe,Male,30,KANPUR,India,7797668896,2021-11-13,2025-07-27,24502.58,6.0,usharaf@gmail
CUST100169,Heer Sangha,Female,28,TRICHY,India,Unknown,2023-04-28,2022-11-03,19573.07,9.0,achaudry@agate.biz
CUST104297,Pari Dara,Male,51,JAIPUR,India,Unknown,2021-11-14,2023-09-15,18704.26,5.0,desaiparinaaz@gmail.com
CUST102753,Kanav Sahni,Female,56,ERODE,India,9911753373,2021-05-22,2021-05-10,69063.03,8.0,aaina21gmail.com
CUST106516,Aarush Rege,Male,44,INDORE,India,6696633880,2021-01-30,2023-04-11,11816.89,3.0,nirvaandubeygmail.com
CUST103544,Charvi Kaul,Prefer Not To Say,34,LUCKNOW,India,Unknown,2024-05-07,2022-06-19,38803.47,2.0,kharemamooty@gmail
CUST100724,Riya Hegde,Prefer Not To Say,52,VISAKHAPATNAM,India,9685790121,2023-01-22,2025-10-21,31875.35,8.0,mohanlal37@gmail
CUST104654,Priyansh Tella,Female,22,,India,Unknown,2022-03-16,2024-02-25,48736.12,9.0,goyaldhruvgmail.com
CUST101021,Vritika Tank,Male,35,,India,7342912819,2021-02-17,2022-03-07,56991.46,6.0,ranbir69@mallick.org
CUST101400,Hansh Wali,Male,53,VIJAYAWADA,India,8996627264,2023-07-06,2023-12-16,17681.66,1.0,riya17gmail.com
CUST106840,Bhavin Din,Male,39,BHUBANESWAR,India,6675350491,2023-11-21,2024-11-08,2138.78,5.0,xbiswas@hotmail.com
CUST104537,Kartik Char,Female,57,NAGPUR,India,7646393500,2024-02-10,2025-04-25,37517.58,8.0,sacharsumer@gmail
CUST109695,Mishti Shah,Female,44,CHENNAI,India,Unknown,2024-05-09,2023-05-23,54579.75,3.0,salvidhruvgmail.com
CUST108907,Misha Gaba,Prefer Not To Say,68,JAIPUR,India,Unknown,2021-12-30,2023-08-02,20623.55,2.0,sumerchakrabarti@yahoo.com
CUST104850,Shray Yadav,Male,31,,India,9333092604,2023-11-11,2024-08-09,14357.08,9.0,saira83@gmail
CUST107389,Aaina Banik,Male,31,MUMBAI,India,7602957414,2023-08-12,2022-08-31,30396.03,5.0,rajanya@gmail
CUST106583,Arnav Mallick,Male,44,DELHI,India,9000926331,2024-08-04,2021-07-09,30396.03,3.0,ojasvasa@gmail
CUST100471,Gatik Talwar,Female,44,,India,8625472836,2024-04-12,2023-10-19,20547.43,5.0,anahisethigmail.com
CUST100516,Zara Garde,Male,44,BENGALURU,India,Unknown,2021-05-01,2025-08-02,21057.8,8.0,qswaminathangmail.com
CUST101157,Aarav Ravi,Female,50,VIJAYAWADA,India,Unknown,2021-01-18,2021-10-27,72936.64,3.0,manjariupadhyay@gmail.com
CUST107042,Aarav Upadhyay,Female,44,GUNTUR,India,6582888995,2023-12-10,2023-11-26,3790.63,2.0,neelofar72@gmail
CUST108612,Nishith Apte,Male,26,ERODE,India,Unknown,2023-04-11,2025-10-28,25805.28,7.0,harikavyagmail.com
CUST105351,Advik Kashyap,Male,66,KOLKATA,India,9356455979,2023-12-02,2024-02-28,42537.66,6.0,madantejas@bala-baral.org
CUST102602,Ivan Wable,Prefer Not To Say,57,VISAKHAPATNAM,India,Unknown,2024-09-07,2024-06-13,44598.37,9.0,smangatgmail.com
CUST106910,Himmat Saha,Female,37,CUTTACK,India,Unknown,2025-11-06,2024-05-28,26953.4,5.0,saanvivasa@gmail
CUST107625,Aaryahi Kapur,Female,44,BHOPAL,India,Unknown,2023-12-28,2023-04-08,33825.06,8.0,ndargmail.com
CUST103500,Kavya Chana,Male,44,,India,Unknown,2025-02-25,2024-07-24,7089.2,3.0,trishagoel@yahoo.com
CUST109716,Divit Sibal,Prefer Not To Say,44,,India,Unknown,2023-08-22,2025-05-15,17863.64,2.0,nkulkarni@yahoo.com
CUST103938,Bhavin Sandhu,Male,66,VISAKHAPATNAM,India,9855817626,2025-07-23,2025-05-05,39856.18,8.0,rhora@sura.com
CUST105326,Divij Garde,Female,34,COIMBATORE,India,Unknown,2023-10-31,2024-06-23,21605.9,9.0,aarushdeshmukh@gmail
CUST107963,Samaira Ghosh,Female,19,DELHI,India,8016386665,2022-09-25,2022-01-30,49682.2,6.0,rkundagmail.com
CUST105893,Yuvraj  Kuruvilla,Female,44,MADURAI,India,Unknown,2022-01-20,2025-09-01,14177.07,1.0,bhallashayakgmail.com
CUST105853,Ira Chaudhry,Male,19,,India,8248488695,2023-03-20,2023-05-26,35128.91,5.0,anay52@gmail
CUST109317,Darshit Jayaraman,Female,38,PATNA,India,6288129316,2021-06-29,2022-08-09,3548.19,8.0,hsrinivas@gmail
CUST104699,Ahana  Devi,Female,46,GUWAHATI,India,6720092566,2025-10-08,2025-11-14,43264.25,3.0,sgrover@gmail
CUST108884,Rhea Cherian,Male,65,,India,Unknown,2024-06-27,2021-11-15,46298.42,2.0,rastogishlok@gmail.com
CUST106053,Badal Khatri,Male,57,GUWAHATI,India,9850838880,2023-06-19,2025-06-30,49639.08,3.0,bshenoy@gmail.com
CUST106734,Miraan Yadav,Male,63,HYDERABAD,India,9763270727,2023-06-10,2025-03-12,30396.03,5.0,yashvi30@gmail.com
CUST106921,Zain Butala,Male,43,LUCKNOW,India,Unknown,2023-06-05,2022-02-19,3132.53,8.0,kotasamargmail.com
CUST108328,Veer Khosla,Female,44,GUWAHATI,India,Unknown,2022-04-12,2022-06-21,16411.71,3.0,adah82gmail.com
CUST108437,Pihu Goyal,Female,44,,India,8010599710,2021-07-29,2024-09-24,48590.61,2.0,varmanirvi@khare-bhavsar.com
CUST102668,Baiju Chakraborty,Male,62,VIJAYAWADA,India,Unknown,2022-06-29,2021-11-21,30396.03,7.0,advikdoctorgmail.com
CUST109035,Priyansh Cheema,Prefer Not To Say,44,MUMBAI,India,7775975086,2024-03-01,2024-06-01,59740.66,6.0,elakshibora@yahoo.com
CUST105328,Kismat Wason,Prefer Not To Say,44,GUNTUR,India,Unknown,2024-02-10,2025-09-08,30861.09,9.0,devansh26@gmail.com
CUST101848,Aarna Vohra,Male,23,LUCKNOW,India,Unknown,2022-03-24,2022-05-16,40339.48,5.0,hbedi@gmail
CUST101405,Jivin Swaminathan,Male,40,,India,8615789559,2025-04-23,2023-02-16,31801.3,8.0,aarav25@gmail
CUST105358,Rasha Bhat,Female,34,LUCKNOW,India,Unknown,2024-03-30,2021-02-24,30396.03,3.0,sarmabiju@bhardwaj.net
CUST102094,Mannat Gara,Female,21,TIRUPPUR,India,6577922804,2021-11-30,2025-12-13,69396.59,2.0,sidhuryan@hotmail.com
CUST107488,Yuvraj  Bawa,Female,19,MADURAI,India,Unknown,2023-10-15,2024-12-22,3856.21,8.0,samarbail@gmail
CUST108661,Arnav Mammen,Male,46,BHUBANESWAR,India,6241787117,2025-01-12,2025-11-06,32943.9,9.0,kairamajumdargmail.com
CUST101803,Hunar Chakrabarti,Male,44,RANCHI,India,Unknown,2022-04-07,2025-10-01,32029.1,1.0,khosladiya@gmail
CUST104551,Tanya Uppal,Female,44,JAIPUR,India,Unknown,2021-06-06,2024-05-05,16296.88,8.0,chopramadhup@gmail
CUST100585,Aaina Bahl,Male,44,KANPUR,India,8347494059,2021-01-16,2024-05-01,30396.03,3.0,ojasmangatgmail.com
CUST103881,Indrajit Date,Male,65,,India,Unknown,2025-06-18,2024-05-08,46113.85,2.0,sanghanitya@gmail
CUST106161,Rania Sathe,Prefer Not To Say,44,NAGPUR,India,9720692369,2022-09-19,2022-12-20,13874.8,9.0,rashamangal@bhandari-jani.com
CUST106670,Dhanush Hayer,Prefer Not To Say,32,,India,7401430681,2022-01-16,2022-04-16,44061.41,8.0,bbasugmail.com
CUST100418,Taimur Bhatt,Female,44,,India,7696888883,2024-01-17,2024-09-11,30045.18,9.0,nitara61@gmail
CUST103784,Yasmin Solanki,Female,27,MADURAI,India,8342352071,2024-01-07,2022-03-06,17141.17,6.0,hayersamaira@butala-issac.org
CUST108499,Oorja Thakkar,Female,56,VISAKHAPATNAM,India,7891161829,2021-03-11,2023-09-15,4292.87,1.0,shayaksanghvi@gmail
CUST109693,Shanaya Khurana,Female,41,GUNTUR,India,Unknown,2025-04-10,2021-02-14,33674.78,5.0,drishya82gmail.com
CUST104515,Ryan Karnik,Prefer Not To Say,33,PATNA,India,7628803404,2022-05-10,2024-02-05,1133.35,8.0,purab25gmail.com
CUST105251,Kismat Kari,Prefer Not To Say,44,,India,Unknown,2025-05-04,2023-02-16,38430.55,3.0,dishani88@gmail
CUST102435,Heer Bhandari,Prefer Not To Say,31,BHUBANESWAR,India,6528578770,2024-03-05,2021-02-18,22851.74,2.0,bailjayeshgmail.com
CUST106400,Alisha Singh,Male,44,KANPUR,India,9069075599,2021-10-23,2022-08-15,13664.1,9.0,yuvaanahluwalia@gmail
CUST103974,Ela Buch,Female,44,VIJAYAWADA,India,7575044160,2024-05-21,2021-03-24,41732.69,6.0,indrans57gmail.com
CUST109382,Krish Dara,Female,37,VISAKHAPATNAM,India,7018379586,2023-12-14,2024-12-05,8548.68,5.0,wasonaayush@ranganathan.org
CUST103081,Shlok Chowdhury,Male,24,,India,Unknown,2025-06-16,2022-03-19,6399.38,3.0,samachiraggmail.com
CUST109809,Ehsaan Agarwal,Female,36,GUNTUR,India,Unknown,2021-06-08,2021-09-26,4076.09,5.0,lankariya@gmail
CUST102736,Inaaya  Mammen,Female,47,,India,9915033343,2021-06-15,2022-05-15,5670.13,8.0,igole@gmail
CUST107476,Uthkarsh Chada,Female,33,INDORE,India,Unknown,2025-12-15,2025-10-31,3078.09,3.0,emir76@hotmail.com
CUST107300,Fateh Vasa,Male,32,TRICHY,India,Unknown,2025-10-27,2023-04-10,24726.45,2.0,uthkarsh14gmail.com
CUST110107,Ishaan Ray,Male,44,BHOPAL,India,7756578178,2022-07-26,2022-07-01,33742.51,7.0,ysanghvigmail.com
CUST100147,Mannat Sur,Prefer Not To Say,43,VISAKHAPATNAM,India,7609687955,2021-02-25,2023-08-30,46241.81,5.0,fbhagat@yahoo.com
CUST105485,Amani Ratta,Male,42,VIJAYAWADA,India,Unknown,2022-05-16,2021-03-17,25746.95,8.0,ymahajan@gmail.com
CUST105558,Pari Shan,Male,60,BENGALURU,India,7299741841,2024-08-01,2025-11-18,30396.03,3.0,kborra@gandhi-kapur.net
CUST100501,Pranay Walia,Female,43,BHOPAL,India,Unknown,2021-02-23,2023-10-13,7390.18,2.0,jivikamandgmail.com
CUST106616,Hridaan Chaudhari,Prefer Not To Say,58,HYDERABAD,India,7847781512,2021-09-22,2025-01-20,25149.99,8.0,dhawanbaiju@gmail
CUST108857,Abram Trivedi,Prefer Not To Say,44,,India,Unknown,2025-05-06,2023-06-06,35952.62,9.0,ndeshmukh@gmail
CUST106629,Urvi Cheema,Prefer Not To Say,44,PUNE,India,6856454078,2025-06-10,2024-10-03,36922.17,6.0,arhaan92gmail.com
CUST103305,Kiara Walla,Male,55,BHOPAL,India,Unknown,2024-08-13,2022-10-05,47639.51,1.0,parinaazdoshi@gmail
CUST103751,Kiaan Master,Female,44,KANPUR,India,9318732438,2025-09-18,2024-05-09,9767.78,5.0,ahana-67@gmail
CUST101072,Vedika Jaggi,Male,44,BHUBANESWAR,India,Unknown,2021-02-05,2023-05-14,35023.09,3.0,kismat86@hotmail.com
CUST100572,Aarav Ramaswamy,Female,26,MUMBAI,India,Unknown,2025-11-27,2022-05-16,12105.58,2.0,wvig@gmail
CUST104434,Gokul Ganguly,Female,47,NAGPUR,India,Unknown,2024-02-24,2023-07-02,38063.15,9.0,balazoyagmail.com
CUST102193,Vihaan Dave,Prefer Not To Say,46,TIRUPPUR,India,8331502164,2024-09-11,2023-06-11,35105.29,1.0,imangatgmail.com
CUST104317,Hrishita Ranganathan,Male,19,,India,9826817711,2026-01-14,2022-10-01,20795.12,5.0,hazel13@gmail
CUST106320,Ivan Sekhon,Male,36,LUCKNOW,India,Unknown,2025-11-15,2022-09-23,30396.03,8.0,oedwingmail.com
CUST109059,Rania Bhakta,Male,44,,India,Unknown,2021-09-06,2021-05-17,11080.5,3.0,okapoor@gour.com
CUST102984,Kaira Wali,Female,44,,India,Unknown,2024-09-24,2022-03-20,11296.49,2.0,auroramadhupgmail.com
CUST108551,Navya Devi,Prefer Not To Say,21,,India,Unknown,2024-06-30,2022-01-26,30396.03,9.0,buchneysa@kapadia-krish.com
CUST101505,Heer Hayre,Male,32,,India,Unknown,2025-03-04,2025-09-11,30676.21,5.0,sethgokul@gmail
CUST102384,Sumer Bansal,Prefer Not To Say,26,RANCHI,India,9700053677,2023-04-02,2024-02-15,30396.03,3.0,bchana@tara.biz
CUST106792,Nishith Bir,Female,58,KANPUR,India,Unknown,2023-02-09,2024-04-14,38054.61,5.0,emirchoudhary@gmail
CUST100063,Aarav Varkey,Female,44,NAGPUR,India,6275539974,2025-04-18,2022-04-08,52392.79,8.0,amammen@gmail
CUST109473,Miraya Shankar,Female,37,INDORE,India,7275933953,2023-01-22,2021-01-16,1165.43,2.0,jhapihu@gmail
CUST110164,Emir Banerjee,Male,61,AHMEDABAD,India,7574423432,2023-02-17,2022-05-07,13916.25,7.0,ngulati@gmail
CUST105758,Abram Trivedi,Female,47,VISAKHAPATNAM,India,Unknown,2023-09-01,2023-12-04,53556.05,6.0,ckapur@gmail
CUST108535,Advik Kala,Male,44,MADURAI,India,6410829864,2022-08-15,2023-07-13,30396.03,5.0,damini61@gulati.com
CUST103765,Indrajit Mander,Male,39,LUCKNOW,India,8813837657,2022-09-17,2024-09-21,48685.06,3.0,arnav75gmail.com
CUST106716,Aaryahi Bera,Prefer Not To Say,68,,India,Unknown,2024-04-13,2022-11-21,25953.15,2.0,oorjadoshigmail.com
CUST106416,Yakshit Hayre,Female,44,,India,Unknown,2023-10-30,2021-04-03,31557.3,8.0,fateh24@ahuja.com
CUST102667,Jhanvi Viswanathan,Female,42,NAGPUR,India,7460177964,2025-03-31,2023-11-14,46419.17,9.0,emir96@gmail
CUST100335,Vivaan Sarin,Female,44,BHUBANESWAR,India,9002189531,2022-03-16,2022-02-14,58921.14,6.0,yuvraj-brargmail.com
CUST108110,Krish Din,Prefer Not To Say,26,JAIPUR,India,7447164079,2021-07-22,2024-01-29,45636.07,1.0,manikya98gmail.com
CUST107557,Nakul Dani,Male,47,BENGALURU,India,9220053025,2025-04-24,2022-03-09,26180.83,5.0,ibava@gmail
CUST107021,Seher Joshi,Female,44,SURAT,India,9272652702,2022-12-12,2024-09-23,45597.37,8.0,aarush58@rajagopalan-sandal.org
CUST104283,Damini Vyas,Prefer Not To Say,19,INDORE,India,7973970944,2023-06-18,2021-02-15,7333.83,3.0,advikaborde@gmail
CUST100143,Miraan Bali,Prefer Not To Say,22,,India,7634552583,2022-12-01,2023-04-05,32136.62,2.0,heer88gmail.com
CUST109279,Ehsaan Reddy,Female,69,PUNE,India,8003940303,2021-10-04,2022-07-12,42712.85,9.0,mirayasura@hotmail.com
CUST109460,Kashvi Halder,Male,37,,India,Unknown,2024-07-25,2023-10-10,2937.24,5.0,ehsaan44@hotmail.com
CUST101493,Dhanush Mander,Male,26,,India,Unknown,2022-08-05,2023-11-17,31775.69,8.0,vivaangour@gmail
CUST102894,Ranbir Sur,Female,64,CUTTACK,India,9686462797,2021-03-09,2023-01-05,47479.81,2.0,samaira73gmail.com
CUST101570,Yasmin Gopal,Female,44,,India,8883430597,2025-01-25,2021-01-16,50648.07,8.0,charrohan@yahoo.com
CUST102097,Shlok Andra,Male,20,,India,Unknown,2025-05-19,2023-10-23,30396.03,9.0,divyanshwallagmail.com
CUST106913,Anaya Chaudhari,Female,44,MADURAI,India,6580679132,2024-01-08,2025-09-28,30396.03,1.0,galaadira@gmail
CUST104842,Drishya Reddy,Female,29,,India,8891498962,2023-08-07,2023-01-15,31687.23,5.0,raunaktalwar@gmail
CUST106517,Riya Savant,Female,32,,India,8508210602,2022-08-17,2023-11-10,17464.64,8.0,adirasom@yahoo.com
CUST107897,Yasmin Chowdhury,Male,42,,India,Unknown,2023-10-07,2021-04-18,21364.33,3.0,wchad@gera.com
CUST108392,Romil Varughese,Male,33,VISAKHAPATNAM,India,6578543753,2022-04-15,2021-07-21,16697.57,2.0,nirvaan03@gmail
CUST109844,Indrajit Kant,Prefer Not To Say,19,,India,6462701920,2022-11-29,2022-02-18,33730.23,9.0,hrishita82@kurian.info
CUST104713,Bhamini Grewal,Male,39,DELHI,India,7938487313,2021-04-10,2024-03-17,20192.79,3.0,ojasgole@gmail
CUST105095,Mahika Sura,Female,24,COIMBATORE,India,7630078963,2022-10-13,2023-04-01,14694.27,3.0,edwinabram@gmail
CUST108219,Vihaan Wadhwa,Female,44,,India,Unknown,2023-08-27,2021-11-20,5168.85,3.0,okarnik@gmail.com
CUST103285,Yasmin Salvi,Female,44,MUMBAI,India,9851037687,2023-12-27,2021-12-20,82766.84,7.0,nayantara70@gmail
CUST109015,Jiya Sanghvi,Male,28,AHMEDABAD,India,9517281331,2021-07-19,2021-04-21,11888.33,9.0,dalalmanjari@hotmail.com
CUST103386,Saira Devan,Female,44,VIJAYAWADA,India,Unknown,2023-05-07,2022-05-16,30396.03,3.0,adah14@ahluwalia.org
CUST108768,Divij Viswanathan,Prefer Not To Say,69,,India,Unknown,2023-09-15,2024-09-03,48447.36,6.0,gillvidur@bakshi.info
CUST106685,Yakshit Khanna,Female,24,SURAT,India,Unknown,2023-08-31,2025-03-11,15728.59,3.0,lagan77@setty.com
CUST103506,Shaan Mani,Prefer Not To Say,24,,India,9450937876,2022-05-19,2025-02-20,38193.79,3.0,oraju@gmail
CUST100809,Ivana Biswas,Male,56,BHOPAL,India,7140419673,2023-12-06,2025-02-17,30292.58,3.0,mandabramgmail.com
CUST103829,Vidur Ahuja,Female,44,,India,Unknown,2025-11-18,2025-04-14,47027.1,3.0,mahika36@gmail
CUST104761,Darshit Kurian,Male,23,,India,6711863420,2023-02-08,2025-12-09,2065.1,3.0,skaran@gmail
CUST100813,Aradhya Bala,Female,56,NAGPUR,India,9334243072,2024-10-16,2024-05-01,40444.56,3.0,aaina41@tandon.com
CUST109709,Zain Hayre,Female,23,BENGALURU,India,Unknown,2024-06-24,2023-10-25,33346.05,3.0,uthkarsh39@gmail
CUST109067,Umang Contractor,Male,44,VIJAYAWADA,India,7534457211,2024-08-16,2024-01-18,19359.4,2.0,navyarajugmail.com
CUST100877,Hiran Subramaniam,Female,59,KOLKATA,India,Unknown,2025-05-21,2025-09-09,42320.72,5.0,ritviklal@gmail
CUST108723,Kismat Raval,Female,44,VIJAYAWADA,India,7582245845,2024-10-21,2023-04-10,22127.86,3.0,sandhushamik@gmail
CUST104070,Drishya Dhar,Prefer Not To Say,44,CUTTACK,India,Unknown,2024-02-15,2025-08-03,78045.09,4.0,evawable@kari.com
CUST104995,Eva Deo,Male,58,PATNA,India,Unknown,2024-06-21,2022-07-24,30396.03,5.0,oorjaganesh@hotmail.com
CUST104392,Piya Ratti,Female,59,CUTTACK,India,6046416279,2024-08-05,2025-04-17,79069.47,3.0,kvenkataramangmail.com
CUST100650,Raghav Buch,Male,30,VIJAYAWADA,India,Unknown,2023-05-27,2025-06-26,30396.03,8.0,bhavindewangmail.com
CUST101909,Anika Hans,Male,22,,India,9530237161,2025-04-17,2024-08-20,19343.44,3.0,saanvikala@hotmail.com
CUST106601,Parinaaz Kadakia,Male,44,VISAKHAPATNAM,India,8775876419,2023-09-16,2022-03-17,21840.36,2.0,vermajayangmail.com
CUST107414,Devansh Anne,Female,32,AHMEDABAD,India,Unknown,2024-08-08,2022-07-04,30329.67,7.0,veer33@gmail
CUST105430,Farhan Shanker,Male,66,VIJAYAWADA,India,7627392548,2021-02-28,2025-04-13,15593.69,6.0,lganguly@kurian-ganesh.org
CUST106266,Indrans Dube,Female,19,GUWAHATI,India,8188551584,2022-01-04,2023-02-03,30396.03,9.0,lokejayesh@gmail
