Customer_ID,Name,Gender,Age,City,Country,Phone_Number,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email
CUST103248,Ivan Mahal,M,64 yrs,,India,+91 70279 98522,22-02-2023,15-06-2025,11579.9,8,jmadan@agate.org
cust100898,Rhea Ahuja,M,70,Salem,India,-159837,22-01-2023,05-05-2025,N/A,3,dharhiran@gmail
cust106195,Manikya Sane,Male,39 years,,India,+91 72508 76486,13-01-2024,21-07-2024,17952.4,2,sidhushray@gmail
cust106435,Rohan Tara,F,,,India,-119492,31-05-2025,14-10-2022,10362.5,8,saksham47@gmail
CUST100425,Lakshit Iyer,Male,,KOLKATA,India,+91 76156 40909,30-12-2025,20-02-2023,83658.96,9,mishti56@gmail.com
CUST110017,Chirag Ramanathan,Female,26 yrs,TIRUPPUR,India,,30-10-2023,13-08-2022,15748.06,6,chhabramisha@gmail
cust109698,Darshit Ravi,Female,,salem,India,-166866,04-08-2021,04-11-2024,46392.23,1,miraan99@yahoo.com
Cust109829,Piya Buch,Male,18 yrs,hyderabad,India,+91 82487 98395,05-11-2021,20-01-2023,20545.91,5,manjari14@sarraf.info
Cust103664,Raunak Subramanian,female,52 years,COIMBATORE,India,+91 77226 67482,14-12-2025,19-10-2024,29050.32,8,chandralakshaygmail.com
Cust100278,Vardaniya Lanka,M,63 years,ranchi,India,9003364148,21-06-2025,05-01-2022,4319.84,3,fatehwaglegmail.com
cust104815,Kaira Lala,F,,GUWAHATI,India,,21-07-2022,24-07-2021,34470.62,2,gokul51gmail.com
cust102755,Mannat Bhatnagar,female,,Indore,India,,01-02-2021,27-03-2025,6423.61,9,routdhanush@yahoo.com
Cust104749,Dharmajan Kakar,F,42 years,madurai,India,7027804168,11-08-2023,09-12-2025,38635.8,5,kimayasrinivasan@hotmail.com
cust102243,Piya Magar,Female,64 yrs,,India,,10-07-2022,10-06-2022,49895.31,3,lavanyachada@gmail
cust101283,Manjari Sundaram,Male,24,,India,-187341,30-09-2022,23-11-2021,36820.62,5,fbhaktagmail.com
Cust108512,Baiju Chowdhury,M,61,,India,-86244,29-05-2022,17-07-2023,43590.01,8,sloyal@gmail
cust102775,Ishita Sankar,M,60,cuttack,India,-164847,30-08-2025,14-06-2024,45376.19,3,gchahal@garde.com
CUST101382,Vanya Subramaniam,M,45 yrs,,India,,26-06-2022,06-08-2025,29628.45,2,ira03@gmail
cust109952,Priyansh Virk,male,31,Chennai,India,+91 60609 34278,18-02-2024,24-01-2025,118456.01,7,anay73@gmail
CUST105370,Rania Bains,Male,60 yrs,hyderabad,India,6390562033,29-07-2021,27-03-2023,N/A,6,manjarikatagmail.com
CUST103575,Raunak Kunda,,39 yrs,VIJAYAWADA,India,+91 96754 85358,03-12-2022,18-12-2024,35630.9,9,qbaradgmail.com
Cust107083,Divyansh Loke,F,55 yrs,,India,+91 80467 48220,02-06-2025,15-12-2025,11233.94,5,sumerbanerjeegmail.com
Cust100990,Nakul Dugal,Female,41,Hyderabad,India,,15-12-2022,10-02-2022,30117.2,8,priyanshkala@gmail
cust107639,Hazel Cheema,Female,68,tiruppur,India,+91 78613 63522,22-11-2021,26-12-2023,19896.67,3,khushideol@gmail
cust104034,Kimaya Solanki,male,49 yrs,,India,,15-06-2023,09-05-2024,27493.34,2,sbarman@gmail
CUST101602,Rati Bhatti,male,64 yrs,Hyderabad,India,-97535,11-08-2025,14-05-2022,28908.47,8,kismatdesai@yahoo.com
Cust107004,Dhanuk Bali,F,,,India,7934690882,02-06-2024,09-01-2023,N/A,9,chadafaiyaz@gmail
Cust102680,Hansh Zachariah,male,20 yrs,Nagpur,India,6086884913,10-04-2025,24-04-2021,47042.4,6,qtoor@raj-chanda.info
cust101045,Parinaaz Aurora,female,,,India,,07-07-2024,15-11-2025,42423.5,1,kabirkrishna@hotmail.com
CUST105760,Aarush Kar,M,64 yrs,patna,India,8792021425,16-09-2024,23-12-2025,111730.94,5,zara50@yahoo.com
CUST104994,Ehsaan Sandal,female,45 years,Nagpur,India,8761451130,09-10-2022,25-10-2024,5434.4,8,nchawlagmail.com
Cust101107,Madhup Suri,F,26 yrs,ranchi,India,+91 74071 22767,12-11-2024,28-12-2023,7620.57,3,chauhannavya@gmail
cust107315,Dhanuk Sharaf,male,60,patna,India,+91 80705 40997,16-01-2026,08-11-2021,32582.93,2,thakurjayan@yahoo.com
cust109568,Hansh Subramanian,F,27,,India,-165649,09-08-2022,16-07-2023,N/A,9,kartiktaneja@gmail
cust107098,Kavya Dani,M,,TRICHY,India,+91 79784 87843,24-02-2022,19-04-2022,N/A,5,ivan74@gmail
cust108945,Pari Apte,male,34 years,bengaluru,India,+91 64855 40047,29-08-2025,05-05-2023,40437.18,3,kimayaupadhyay@hotmail.com
Cust108542,Biju Balasubramanian,Male,,NAGPUR,India,,30-05-2023,14-08-2025,49900.83,5,yuvaankala@gmail
Cust104974,Anvi Thaker,Male,69 yrs,AHMEDABAD,India,,25-11-2021,20-02-2021,40588.2,8,yasmin64@gmail.com
cust107940,Siya Lad,M,,GUWAHATI,India,-148858,15-12-2024,02-08-2025,88643.26,3,ahana-saringmail.com
cust108208,Tejas Agarwal,Female,55 years,BHOPAL,India,-157967,16-02-2022,26-02-2025,20444.61,2,bainsriaan@gmail
Cust107153,Badal Ray,,58,,India,-188489,06-09-2021,20-08-2022,34347.67,7,damini44@gmail
CUST100168,Riaan Krish,Female,,KANPUR,India,,07-10-2021,17-05-2021,5413.35,6,bijukandagmail.com
Cust102797,Dhruv Dutt,male,,SURAT,India,,22-08-2023,18-03-2024,28854.07,9,sahil12@mahajan.biz
cust102171,Umang Venkataraman,M,,BENGALURU,India,+91 66757 28664,07-09-2022,01-11-2024,48187.49,5,tdin@gmail
cust110105,Riya Ghosh,Female,62 yrs,DELHI,India,7850118624,18-09-2021,03-05-2024,80485.71,8,chirag93@gmail
CUST102779,Vidur Basak,female,58 years,visakhapatnam,India,+91 89295 87807,17-11-2022,23-01-2024,39344.85,3,kanav86@hotmail.com
Cust101564,Tiya Mangal,,18 yrs,bhubaneswar,India,-181547,26-04-2023,17-10-2023,2586.49,2,yvaidya@gmail
cust101838,Eshani Shankar,Male,28 yrs,,India,,08-08-2025,05-03-2022,47772.87,8,eshani68@gmail
cust103597,Azad Lad,,18 years,Kolkata,India,,13-01-2024,28-02-2024,107319.84,9,shayakben@sidhu-bail.com
Cust105094,Raghav Chad,Female,,,India,,07-07-2022,03-06-2025,88221.46,6,bandiparinaaz@gmail.com
CUST106122,Sana Rajan,Female,21 years,VISAKHAPATNAM,India,6820079130,29-06-2023,22-01-2023,32326.2,1,bsen@gmail
cust106143,Riaan Chada,Female,52 yrs,Ahmedabad,India,-144138,29-07-2022,05-03-2023,2994.5,5,ivan91@gmail
CUST104584,Shanaya Hayre,F,57 yrs,nagpur,India,7465320285,14-02-2025,23-10-2025,24507.8,8,ehsaan12@agrawal-gola.com
CUST104079,Sumer Trivedi,F,62,,India,-147577,21-03-2024,02-01-2022,19015.54,3,tailornayantara@badami.com
Cust104706,Yashvi Dhar,Female,,bhopal,India,8486899380,16-07-2023,06-12-2024,41572.7,2,aaina32gmail.com
cust103086,Suhana Kala,Male,,pune,India,9494952995,02-05-2022,22-09-2023,6705.16,9,zrajangmail.com
Cust102799,Kismat Kamdar,male,,Vijayawada,India,8812390685,11-06-2023,13-11-2021,46063.4,8,cmaharajgmail.com
cust105988,Uthkarsh Sethi,female,29 yrs,BENGALURU,India,,27-05-2025,17-01-2022,15661.68,9,fcomargmail.com
cust100957,Divij Saran,male,,Coimbatore,India,-119874,02-02-2021,22-05-2024,20927.67,6,abramthakkar@sethi.com
Cust102181,Ayesha Salvi,male,40 years,MADURAI,India,,19-05-2024,06-11-2023,13189.23,1,samairasaini@yahoo.com
Cust104091,Sumer Ganguly,Female,,ahmedabad,India,+91 74865 98720,06-06-2024,18-05-2024,20962.62,5,tarantalwar@hotmail.com
Cust107456,Veer Shan,Male,,VISAKHAPATNAM,India,8229476350,02-10-2025,02-07-2023,91008.47,8,sarmaelakshi@gmail
cust101950,Fateh Sangha,female,42,Ahmedabad,India,-151169,16-03-2023,03-09-2022,19200,3,jayeshmastergmail.com
cust105650,Saksham Dutt,Male,30,SALEM,India,9875738943,21-09-2025,21-02-2025,19116.2,2,gangulyaarav@gmail
CUST101900,Romil Sodhi,Male,,trichy,India,,14-10-2023,20-10-2022,22305.74,9,aben@bansal.info
CUST108918,Farhan Vohra,F,22 yrs,,India,-133754,21-12-2022,27-02-2024,4285.14,6,itailor@gmail
CUST104913,Dhruv Loyal,female,45 years,chennai,India,8822656705,22-08-2023,08-05-2022,76602.76,5,daminisachdeva@yahoo.com
cust105672,Nitara Gaba,Female,70,CUTTACK,India,,14-02-2021,22-05-2025,44074.84,3,qtripathi@yahoo.com
cust106780,Ira Balasubramanian,M,60,bhubaneswar,India,+91 88128 36224,13-10-2025,16-07-2021,85743.97,5,kabirshenoy@gmail
CUST106047,Sara Goyal,Female,27,indore,India,+91 95272 65308,02-03-2024,11-04-2021,,8,qkashyapgmail.com
cust100222,Aaryahi Savant,,48 years,BENGALURU,India,7900172016,11-03-2025,08-06-2023,N/A,3,mbhatt@gmail
CUST107076,Kiaan Chopra,,,Salem,India,-158703,02-10-2023,25-03-2025,12193.62,2,raghav13@gmail.com
CUST107038,Zeeshan Datta,Female,,,India,9691562257,19-04-2025,06-06-2022,28637.68,7,xmagargmail.com
CUST100863,Hunar Badal,female,46 years,,India,+91 99556 34377,03-06-2025,14-09-2022,12895.26,6,vritika03gmail.com
Cust109815,Hrishita Lanka,F,,guntur,India,,26-02-2022,11-02-2025,,9,azadjha@gmail.com
cust106308,Badal Mangal,,61,CHENNAI,India,8492405973,23-12-2021,29-07-2024,40190.63,5,hunar21@yahoo.com
cust101802,Tushar Lanka,F,,,India,-164938,05-09-2025,24-09-2023,14261.07,8,bariashalv@gmail
CUST103091,Nehmat Dugar,female,,VIJAYAWADA,India,+91 60545 59742,01-04-2025,12-04-2021,16970.13,3,vanya02@gmail
cust103577,Vivaan Wali,Male,41 years,Guwahati,India,6127721963,30-12-2022,22-03-2022,24106.64,2,chaudhurianika@hotmail.com
CUST104216,Baiju Khosla,Male,68 yrs,,India,-140068,18-06-2025,15-08-2024,29335.72,8,hrishita11@agarwal.info
CUST103754,Samarth Shah,,,Kolkata,India,+91 88314 53315,12-08-2025,16-10-2022,41298.77,9,qrameshgmail.com
cust102031,Nitya Vasa,Male,31 years,Ranchi,India,6225965383,26-07-2025,20-03-2021,907.23,6,lagankuruvilla@gmail.com
Cust105664,Anay Dubey,F,55 years,AHMEDABAD,India,-113736,08-02-2025,19-08-2022,34377.31,1,gollaveergmail.com
CUST102439,Shaan Goyal,M,68 yrs,ranchi,India,+91 76131 12175,26-11-2021,07-03-2021,7154.99,5,rajufaiyazgmail.com
Cust108676,Kabir Mall,F,59 years,patna,India,+91 60783 89309,05-08-2023,24-03-2021,40399.55,8,ydingmail.com
cust104310,Nishith Sem,M,30 years,visakhapatnam,India,-167207,17-02-2024,29-11-2025,39095.83,3,eborde@bhasin-johal.com
CUST101404,Madhup Wali,F,,GUNTUR,India,-112355,03-07-2024,07-07-2021,115953.61,2,dharmajansundaramgmail.com
cust104826,Ivana Chauhan,F,53 years,,India,-126948,14-01-2025,07-04-2025,95513.91,9,subramaniansara@gmail
Cust102160,Ivan Ram,,,cuttack,India,-164642,07-03-2021,19-01-2023,37302.22,1,siya17@yahoo.com
cust104157,Indrajit Mandal,Male,29 yrs,ERODE,India,,01-04-2024,05-08-2024,31655.52,5,srao@gmail
CUST101986,Misha Gole,Male,20 yrs,AHMEDABAD,India,6910610538,16-08-2021,02-08-2023,103942.67,8,bironkar@gmail.com
Cust109923,Kismat Seshadri,F,36 yrs,Cuttack,India,+91 72444 13786,19-06-2024,30-06-2024,32188.17,3,tanyabhatt@jain-mahajan.com
CUST109902,Manjari Sami,Male,29 years,nagpur,India,-99163,20-02-2023,31-08-2024,13430.63,2,anahitaramanathan@gmail.com
cust106015,Nirvi Madan,Male,,patna,India,-172603,23-10-2025,14-08-2023,7031.34,9,wwadhwa@gmail
cust106312,Vanya Mannan,female,53,Jaipur,India,8645517037,22-11-2023,12-06-2025,12560.98,5,ritvikjanigmail.com
Cust106032,Anay Taneja,female,57 years,guntur,India,-180454,01-03-2024,18-05-2021,39646.31,3,arnav77@gmail
CUST104960,Nitya Jani,F,50 yrs,TRICHY,India,6209812589,11-09-2021,17-12-2024,88795.11,5,gokulborra@gmail
Cust103286,Hazel Viswanathan,M,,delhi,India,7026355679,19-12-2021,09-12-2024,66221.08,8,sahilguha@gmail.com
CUST100619,Shaan Rege,F,69,Tiruppur,India,,08-01-2022,15-02-2023,70100.19,3,pihu48@gmail
CUST102423,Keya Chawla,Female,,bhopal,India,-103484,03-08-2024,19-08-2023,47564.98,2,deynirvaan@grover.com
Cust107390,Saanvi Batta,M,34 years,hyderabad,India,7799505200,13-09-2024,04-06-2023,36743.06,7,nitya21@gmail.com
cust108055,Jiya Bajaj,female,22 yrs,,India,+91 63578 13063,01-01-2024,06-08-2022,25532.03,6,tsrinivasan@gmail
Cust100456,Adah Deo,F,66,Delhi,India,8730323545,03-02-2023,21-04-2022,13254.84,9,ebuchgmail.com
Cust104778,Anahita Mannan,Female,21,coimbatore,India,-162120,26-03-2022,04-02-2022,21642.94,5,samarthakkar@gmail
Cust109637,Vivaan Kari,Female,44 years,,India,9537789999,11-03-2024,26-12-2021,N/A,8,shankermadhavgmail.com
CUST109869,Inaaya  Kothari,male,36,Ranchi,India,,11-09-2024,06-12-2023,78823.38,3,csha@gmail
Cust105356,Prerak Sibal,F,,lucknow,India,,12-04-2025,26-02-2023,35006.27,2,wanandgmail.com
Cust104418,Jayesh Hans,Male,58 years,cuttack,India,7201300849,17-02-2022,19-03-2022,12158.85,8,chatterjeejivin@hotmail.com
cust100542,Hunar Luthra,Male,40 yrs,ERODE,India,6941075786,10-09-2025,24-01-2021,N/A,9,idalia@vohra.net
Cust101032,Kiara Ramesh,M,30 years,BENGALURU,India,6806298324,25-08-2025,16-08-2025,74679.85,6,aswamy@kothari.com
cust104893,Romil Dube,Female,18,,India,+91 85957 48202,15-05-2021,31-01-2025,11880.85,1,kiaan66@gmail
cust100314,Vritika Bassi,Male,59 yrs,Trichy,India,-78521,09-09-2022,29-09-2025,43014.23,5,sairatank@gmail
cust105042,Onkar Grewal,,25,GUWAHATI,India,8761664113,11-02-2024,14-10-2023,58199.32,8,wrastogi@gmail
CUST100519,Kiara Kashyap,female,44 yrs,,India,,17-07-2021,14-05-2025,31849.85,3,rattaninaayagmail.com
CUST106659,Hansh Sane,Female,,ranchi,India,-142434,22-03-2022,15-09-2023,48231.75,2,ojas33@sharaf.org
CUST106120,Azad Goyal,M,67,Pune,India,9095511812,20-01-2024,07-01-2023,111587.71,9,yashvibali@gmail
cust101174,Indranil Tak,,55,pune,India,,30-01-2022,02-07-2022,35860.76,9,riyachowdhury@gmail
cust100111,Yakshit Venkataraman,M,18 yrs,GUNTUR,India,6372775323,10-09-2025,19-11-2023,29376.38,5,ramansaanvi@gmail.com
CUST102557,Vritika Borah,female,,SALEM,India,7275198804,16-02-2023,11-04-2021,49231.66,8,sswaminathangmail.com
cust109961,Dhanuk Shukla,F,33 years,ahmedabad,India,+91 90134 36951,11-11-2024,20-09-2024,24866.06,3,gokulgole@hotmail.com
cust102688,Renee Jain,female,62,Nagpur,India,,25-12-2023,15-04-2022,435.24,2,vgoelgmail.com
CUST100211,Sara Suri,Female,21 yrs,pune,India,+91 66995 17456,14-08-2025,24-04-2024,14086.52,8,dhanushchanagmail.com
CUST107104,Jayesh Chahal,M,50 years,cuttack,India,,07-11-2021,07-10-2024,52485.95,9,ratimajumdar@ravel.com
cust100692,Miraya Anne,F,53 yrs,pune,India,-180279,25-01-2022,22-03-2025,16793.21,6,qdaragmail.com
CUST102368,Badal Jaggi,,52 yrs,,India,,24-11-2022,09-06-2023,9647.02,1,mannatahluwaliagmail.com
Cust101938,Yashvi Mangal,Female,,indore,India,,04-09-2024,13-01-2026,15642.09,5,ramakrishnanshaan@gmail
cust107035,Dharmajan Krishnamurthy,,,,India,+91 83463 11077,09-05-2022,26-03-2022,13017.41,8,mbiswas@chokshi.com
Cust104909,Misha Khare,Male,18 years,KOLKATA,India,8803149024,05-11-2022,11-09-2022,N/A,3,advikaedwingmail.com
cust101066,Zeeshan Kari,M,,hyderabad,India,+91 72249 57049,01-09-2022,31-01-2022,34872.56,2,biju16@gmail
CUST108353,Amani Sinha,F,44 yrs,Trichy,India,+91 77056 34083,22-11-2023,07-10-2023,N/A,9,hiran84gmail.com
Cust109544,Ivan Kota,F,64 yrs,JAIPUR,India,-120954,23-09-2025,19-01-2021,31590.47,,usura@hotmail.com
CUST104305,Vanya Warrior,female,63 yrs,delhi,India,+91 95297 60046,24-12-2023,19-04-2021,35231.79,,iraval@chopra-varghese.org
cust106531,Veer Lala,F,,TRICHY,India,-153731,06-01-2025,02-05-2021,51281.21,3,rasha97@gmail
CUST100144,Kabir Suresh,Female,,,India,-139953,15-07-2023,16-11-2021,76229.73,7,survaibhavgmail.com
Cust104790,Advik Khanna,,67 yrs,SALEM,India,+91 99013 51756,20-04-2024,29-08-2023,47420.88,2,asethi@gmail
Cust101184,Romil Mane,male,42,kanpur,India,+91 90915 73351,29-11-2022,03-11-2024,13896.08,,samarth57@butala-balay.com
CUST101206,Navya Basak,female,36 years,Delhi,India,-158599,04-06-2023,25-03-2025,10113.21,9,mahalahana@ravel.com
cust101445,Nishith Dara,male,33 years,ERODE,India,+91 75255 36344,19-12-2021,03-03-2024,48623.91,,zeeshanauroragmail.com
cust109582,Hrishita Badal,Male,70,tiruppur,India,,05-05-2025,18-02-2024,59143.44,6,rranganathan@gmail
CUST101357,Anahita Bail,M,52 yrs,Chennai,India,8939573299,30-10-2023,23-03-2025,30063.91,,saranzaingmail.com
cust102350,Advika Kashyap,M,19,erode,India,,25-08-2021,04-10-2023,23350.15,,farhanthakkar@hotmail.com
CUST105022,Saksham Ramakrishnan,,68 yrs,MUMBAI,India,+91 78384 73544,20-02-2021,01-05-2023,2748.61,3,shettychirag@gmail
Cust105334,Lakshit Sankar,male,68 yrs,madurai,India,+91 81318 87674,03-02-2025,21-01-2021,5674.45,,cbaria@gmail
Cust101859,Tiya Subramanian,Male,43,patna,India,,05-05-2023,11-01-2025,99962.74,,balansamarthgmail.com
CUST103772,Baiju Ravel,M,33,,India,+91 83094 46360,15-10-2021,16-11-2025,97005.15,3,biju15gmail.com
cust108959,Mamooty Karan,F,,kanpur,India,+91 72458 93412,20-02-2022,15-04-2021,39941.87,8,regehiran@gmail
Cust104482,Zoya Taneja,,53 yrs,BHOPAL,India,,30-06-2023,10-07-2022,48825.72,,shalv95@taneja.com
CUST101407,Damini Sandhu,Male,66,KANPUR,India,,11-09-2023,26-09-2021,,2,rjain@gmail
CUST100216,Umang Chand,Male,31 years,Lucknow,India,8083071751,26-06-2023,18-06-2025,20090.78,5,gandhimannat@gmail
cust108093,Prerak Arya,,54,Vijayawada,India,,26-12-2025,29-08-2024,35998.15,3,doctorvritika@gmail
CUST108403,Divij Lal,Male,,Coimbatore,India,+91 67078 79216,21-08-2024,31-10-2023,30721.17,4,ogour@gmail
cust108773,Gatik Chopra,Male,53,KANPUR,India,+91 88308 70902,26-06-2021,05-05-2023,18498.83,5,yashvi57@gmail
Cust102208,Shanaya Dalal,,,Lucknow,India,,01-09-2024,03-10-2021,47134.97,3,mkuruvilla@gmail
cust104484,Krish Ray,F,49 years,chennai,India,,21-04-2023,15-04-2022,N/A,5,umangwarrior@yahoo.com
cust109703,Zoya Suresh,,66 years,Ahmedabad,India,6911327922,08-11-2022,24-05-2023,9771.81,8,azad19@gmail
cust105694,Charvi Sant,Female,56 yrs,HYDERABAD,India,-112186,12-09-2022,14-08-2024,28545.59,3,hazel74@kohli-mall.com
cust109300,Baiju Kurian,F,,BENGALURU,India,-186552,31-03-2025,23-07-2022,N/A,2,bathpranay@khare.biz
cust105171,Madhav Solanki,female,30 yrs,COIMBATORE,India,9974276233,27-07-2021,18-02-2023,14883.85,7,osathegmail.com
CUST105102,Nirvi Kala,female,32,Guntur,India,+91 70676 76439,11-12-2024,13-07-2025,55608.59,6,amani86@gmail
Cust108046,Damini Magar,Female,,,India,,27-08-2021,06-11-2025,7898.06,9,urastogi@gmail
cust101004,Ayesha Thakkar,Male,,,India,+91 82013 88644,15-08-2025,27-06-2023,46281.94,5,ksalvi@ranganathan.info
cust109423,Inaaya  Korpal,female,40 years,,India,+91 72400 52563,09-10-2021,08-04-2025,116960.34,8,aarush19@singhal-choudhry.com
Cust102498,Lakshay Kumer,Male,64 years,Ahmedabad,India,7378548758,07-02-2025,27-07-2025,31752.77,3,aaravwali@gmail
CUST103983,Damini Chander,Male,55 years,chennai,India,+91 86567 39372,05-11-2022,17-04-2024,3658.65,2,eshanirama@sur.biz
cust109625,Divyansh Thaman,male,46,guwahati,India,,13-05-2025,10-01-2026,8036.4,8,vchandgmail.com
cust103677,Lagan Chada,,,patna,India,+91 79093 13774,16-06-2023,28-08-2025,15565.86,9,btanejagmail.com
Cust107345,Lavanya Ravel,,,PATNA,India,-157938,27-09-2022,21-12-2025,27587.29,6,edesaigmail.com
cust101144,Devansh Vasa,F,,,India,-157563,06-02-2022,03-04-2023,6250.6,1,kashvi68@gmail
cust104980,Aradhya Sandhu,Male,,,India,6211712313,20-07-2023,26-06-2021,36331.38,5,shanaya53@gmail.com
Cust106959,Nirvaan Srinivasan,female,48,Indore,India,+91 87717 26998,07-05-2021,11-01-2026,24039.37,8,emirbansal@gmail
CUST106867,Dharmajan Iyer,,,,India,8919628822,16-12-2024,15-05-2022,33354.38,3,ysandal@gmail
cust105289,Diya Gokhale,,,SURAT,India,-140469,17-01-2024,08-03-2022,N/A,2,reyansh96@gmail
Cust107440,Bhavin Mall,M,29,bhopal,India,+91 71963 21615,23-04-2022,19-11-2023,1389.47,9,faiyaz02@gmail
CUST102376,Mohanlal Bhatti,F,,SURAT,India,-130316,29-07-2024,03-08-2024,40876.46,6,dishani20@sodhi.com
CUST103668,Nitara Goel,Male,39,kolkata,India,,09-07-2023,09-10-2022,5106.89,,xtoorgmail.com
CUST104802,Vardaniya Choudhury,female,,VISAKHAPATNAM,India,,16-05-2025,16-06-2024,18833.93,3,faiyaz74@sankar-handa.org
CUST102887,Damini Badal,Female,25 yrs,CUTTACK,India,+91 70188 90425,17-10-2021,21-10-2022,11704.06,,shayakladgmail.com
CUST101979,Shaan Rajan,M,45 yrs,RANCHI,India,+91 85642 18170,12-11-2023,27-01-2025,15976.98,7,ryanbathgmail.com
CUST104447,Aaina Lall,M,48,MUMBAI,India,8390064999,16-04-2025,03-04-2023,25990.54,,romildara@gmail
CUST100155,Madhav Gopal,Male,53 years,SALEM,India,8247420863,11-12-2022,04-07-2024,N/A,3,sanasinhagmail.com
cust107576,Emir Mangal,,26,MUMBAI,India,+91 84700 43628,22-12-2024,12-07-2021,,,zuppalgmail.com
Cust108897,Dhanush Kulkarni,M,35 yrs,nagpur,India,-144980,23-04-2023,28-07-2025,31594.53,2,veer98gmail.com
Cust102360,Hazel Zacharia,male,62 years,,India,,16-04-2024,06-10-2022,22002.88,1,manikya59@gmail
cust102237,Ira Kannan,Female,19,coimbatore,India,-163780,27-11-2023,30-05-2021,30240.98,,vamble@sodhi.com
CUST106605,Nayantara Sachdeva,M,44 years,,India,9084076159,09-02-2024,27-10-2021,29535.13,8,qdeo@bahri.com
CUST107312,Ahana  Swaminathan,M,52,,India,-89667,03-05-2021,02-03-2021,21130.95,5,vganguly@gmail.com
CUST104076,Neysa Varughese,F,,,India,7344647702,10-08-2024,21-01-2021,12818.16,3,stuvansama@gmail
CUST109430,Vivaan Jain,female,18 yrs,,India,+91 87651 45972,22-03-2023,27-03-2023,34457.43,5,nitara76@gmail
Cust104881,Fateh Kar,male,32 years,hyderabad,India,,05-09-2024,06-05-2021,63085.68,8,sahotaaarush@gmail
cust102040,Charvi Kothari,M,,cuttack,India,-185877,03-06-2021,17-12-2025,19689.95,3,nbordegmail.com
Cust108034,Lagan Jani,Male,25 yrs,AHMEDABAD,India,+91 67696 32866,21-12-2023,09-01-2023,9143.64,2,shankermanjarigmail.com
CUST100030,Zara Kala,female,24,KANPUR,India,-95869,13-08-2021,01-02-2022,2945.41,7,ganesanadvik@gmail
Cust107870,Mehul Rattan,,,chennai,India,-102426,25-09-2022,14-12-2024,17106.65,6,akarshcontractor@hotmail.com
CUST108361,Nitara Brar,male,21 yrs,,India,6355987907,23-08-2021,15-02-2022,10610.08,9,alishabajwa@gmail
cust104940,Damini Bhavsar,Male,57 years,,India,6502166174,06-04-2023,16-01-2022,N/A,5,gilldhruv@yahoo.com
CUST108222,Advika Iyengar,M,69,kanpur,India,,06-10-2023,07-09-2022,11492.9,8,valaumang@hotmail.com
CUST104437,Prerak Deshmukh,female,55,TRICHY,India,-113676,04-09-2023,03-06-2022,17334.83,3,kalalagan@gmail
CUST107197,Saanvi Kari,Male,31 yrs,,India,-167359,26-10-2022,04-12-2024,27632.48,2,obobal@gmail.com
cust104501,Taimur Saraf,F,,,India,8174184223,18-12-2025,10-11-2023,79259.78,8,wagleabram@gmail
CUST109174,Kismat Gara,female,37 years,Coimbatore,India,+91 68598 16731,17-11-2022,04-09-2021,27110.54,9,sacharvivaangmail.com
cust101737,Zara Sehgal,F,33 yrs,,India,-164188,21-01-2025,16-04-2022,37266.71,6,karpeonkar@gmail
cust102086,Pranay Badami,Male,29 years,Salem,India,7768552075,29-06-2025,02-08-2024,1465.83,1,vermaaaina@mani.com
Cust101861,Nayantara Chhabra,Male,,delhi,India,-89276,11-05-2022,20-08-2024,76303.15,5,zara96@hans.net
Cust105122,Taimur Som,female,38,,India,+91 79113 97718,30-11-2024,15-04-2021,37149.62,8,jkatagmail.com
cust109241,Abram Sur,male,22 years,salem,India,-138690,09-12-2021,10-02-2023,99287.49,3,joshiaaravgmail.com
cust110056,Vritika Shetty,Female,,,India,,10-01-2023,08-01-2024,,2,pihusonigmail.com
Cust105832,Khushi Chahal,Female,61 years,,India,-74180,09-10-2022,30-12-2021,N/A,9,vorashalv@gmail
CUST106791,Mohanlal Thaman,M,,GUNTUR,India,-122599,20-07-2022,12-02-2024,36844.29,5,xhari@hotmail.com
CUST107654,Jayan Hora,Male,70 years,mumbai,India,-91693,10-09-2021,19-10-2022,39150.1,3,aradhya05@gmail
Cust101703,Nirvaan Deshmukh,Female,30,BHUBANESWAR,India,+91 96004 16956,29-03-2023,12-03-2024,41948.1,5,ngaba@gmail
cust102630,Sumer Guha,Female,49 yrs,Guntur,India,9395551383,28-11-2021,12-03-2023,73217.93,8,kismat87@gmail
CUST104461,Seher Kumer,,70 yrs,guwahati,India,+91 91973 86089,06-04-2025,16-03-2023,382.86,3,bhallaraunakgmail.com
CUST104605,Darshit Deep,Male,45 years,NAGPUR,India,,03-07-2022,20-05-2025,34815.09,2,raghav98@gmail
cust108243,Farhan Soni,female,57 yrs,kanpur,India,-94122,16-11-2023,06-09-2025,18135.99,7,miraan06@gmail
CUST101788,Madhup Loyal,Female,38,MADURAI,India,-147175,05-10-2021,07-11-2023,24613.75,6,adahchoudharygmail.com
Cust102694,Veer Dyal,,63 yrs,mumbai,India,+91 71015 77961,18-05-2025,01-09-2024,35780.03,9,hbhatnagargmail.com
cust105487,Anvi Mander,,26,HYDERABAD,India,-105753,17-10-2022,12-11-2022,35192.89,5,kaurvanya@gmail
Cust107401,Raunak Deol,male,57 yrs,Chennai,India,-106979,03-05-2024,12-12-2023,86181.24,8,faiyazlata@goda-issac.com
